id,previous_rank,current_rank,previous_score,current_score,previous_pop,current_pop,previous_ac,current_ac,rank_change
1100,2964.0,2947.0,37.1,37.3,152.0,157.0,100.0,100.0,17.0
1101,3297.0,3299.0,33.0,33.0,11.0,16.0,99.99,99.99,-2.0
1102,2970.0,2964.0,37.1,37.1,10.0,15.0,99.98,99.98,6.0
1103,3091.0,3095.0,35.9,35.8,10.0,13.0,99.93,99.93,-4.0
1104,3262.0,3212.0,33.5,34.3,67.0,88.0,100.0,100.0,50.0
1105,2853.0,2845.0,38.3,38.4,13.0,19.0,100.0,100.0,8.0
1106,3361.0,3307.0,31.9,32.8,77.0,101.0,100.0,100.0,54.0
1107,3461.0,3436.0,29.9,30.6,65.0,86.0,100.0,100.0,25.0
1108,2461.0,2617.0,41.7,40.5,98.0,95.0,100.0,100.0,-156.0
1109,3182.0,3182.0,34.7,34.7,15.0,20.0,100.0,100.0,0.0
1110,2872.0,2766.0,38.0,39.1,119.0,146.0,100.0,100.0,106.0
1111,3533.0,3548.0,26.9,26.7,33.0,38.0,99.8,99.8,-15.0
1112,3278.0,3294.0,33.2,33.0,33.0,38.0,99.8,99.8,-16.0
1113,2899.0,2905.0,37.8,37.7,33.0,38.0,99.8,99.8,-6.0
1114,3547.0,3560.0,26.2,26.0,33.0,38.0,99.8,99.8,-13.0
1115,3058.0,3077.0,36.2,36.0,33.0,38.0,99.8,99.8,-19.0
1116,3311.0,3324.0,32.8,32.6,33.0,38.0,99.8,99.8,-13.0
1117,2288.0,2321.0,43.0,42.9,33.0,38.0,99.8,99.8,-33.0
1118,2549.0,2570.0,41.0,40.8,33.0,38.0,99.8,99.8,-21.0
1119,1382.0,1392.0,49.3,49.2,94.0,89.0,99.8,99.8,-10.0
1120,2162.0,2182.0,43.9,43.8,34.0,39.0,99.8,99.8,-20.0
1121,724.0,732.0,56.5,56.3,120.0,111.0,99.8,99.8,-8.0
1122,1866.0,1885.0,45.9,45.8,33.0,38.0,99.8,99.8,-19.0
1123,2893.0,2900.0,37.9,37.7,33.0,38.0,99.8,99.8,-7.0
1124,2776.0,2791.0,39.0,38.9,33.0,38.0,99.8,99.8,-15.0
1125,3557.0,3545.0,25.7,26.8,97.0,108.0,99.89,99.89,12.0
1126,3188.0,3199.0,34.6,34.4,33.0,38.0,99.8,99.8,-11.0
1127,2453.0,2485.0,41.7,41.5,211.0,180.0,99.78,99.78,-32.0
1128,1057.0,1240.0,52.4,50.7,229.0,189.0,99.72,99.72,-183.0
1129,3444.0,3384.0,30.3,31.5,96.0,107.0,99.89,99.89,60.0
1130,3364.0,3376.0,31.9,31.7,33.0,38.0,99.8,99.8,-12.0
1131,3340.0,3220.0,32.3,34.1,127.0,141.0,99.9,99.9,120.0
1132,2490.0,2503.0,41.5,41.4,36.0,41.0,99.8,99.8,-13.0
1133,852.0,874.0,54.7,54.3,127.0,117.0,99.8,99.8,-22.0
1134,1829.0,1847.0,46.1,46.0,52.0,54.0,99.8,99.8,-18.0
1135,479.0,580.0,60.9,59.1,223.0,200.0,99.8,99.8,-101.0
1136,2641.0,2656.0,40.2,40.1,33.0,38.0,99.8,99.8,-15.0
1137,1898.0,1909.0,45.7,45.6,33.0,38.0,99.8,99.8,-11.0
1138,1761.0,1778.0,46.5,46.4,33.0,38.0,99.8,99.8,-17.0
1139,2774.0,2786.0,39.1,38.9,33.0,38.0,99.8,99.8,-12.0
1140,2415.0,2440.0,42.1,41.9,33.0,38.0,99.8,99.8,-25.0
1141,2896.0,2903.0,37.9,37.7,33.0,38.0,99.8,99.8,-7.0
1142,1873.0,1892.0,45.8,45.7,33.0,38.0,99.8,99.8,-19.0
1143,2605.0,2777.0,40.6,39.0,148.0,162.0,99.9,99.9,-172.0
1144,2898.0,2923.0,37.9,37.5,85.0,93.0,99.88,99.88,-25.0
1145,2755.0,2858.0,39.2,38.3,73.0,82.0,99.87,99.87,-103.0
1146,3377.0,3381.0,31.7,31.6,35.0,40.0,99.81,99.81,-4.0
1147,3055.0,2974.0,36.2,37.0,102.0,100.0,99.9,99.9,81.0
1148,2652.0,2664.0,40.1,40.0,33.0,38.0,99.8,99.8,-12.0
1149,3038.0,3051.0,36.4,36.3,33.0,38.0,99.8,99.8,-13.0
1150,3129.0,3128.0,35.4,35.4,34.0,40.0,99.81,99.81,1.0
1151,3018.0,2883.0,36.6,38.0,121.0,127.0,99.9,99.9,135.0
1152,2230.0,2266.0,43.4,43.3,33.0,38.0,99.8,99.8,-36.0
1153,1775.0,1869.0,46.4,45.8,273.0,262.0,99.8,99.8,-94.0
1154,2478.0,2501.0,41.5,41.4,33.0,38.0,99.8,99.8,-23.0
1155,3359.0,3411.0,32.0,31.0,79.0,71.0,99.88,99.87,-52.0
1156,3161.0,3174.0,35.0,34.8,33.0,38.0,99.8,99.8,-13.0
1157,883.0,902.0,54.3,54.0,721.0,718.0,99.78,99.78,-19.0
1158,2298.0,2335.0,42.9,42.8,79.0,81.0,99.8,99.8,-37.0
1159,3360.0,3429.0,32.0,30.7,258.0,236.0,99.82,99.82,-69.0
1160,2944.0,2897.0,37.3,37.8,93.0,104.0,99.91,99.91,47.0
1161,2158.0,2224.0,43.9,43.6,149.0,130.0,99.97,99.95,-66.0
1162,2495.0,2351.0,41.4,42.7,161.0,193.0,99.98,99.98,144.0
1163,2170.0,2027.0,43.8,44.9,196.0,223.0,100.0,100.0,143.0
1164,3529.0,3535.0,27.0,27.4,87.0,96.0,99.9,99.9,-6.0
1165,3330.0,3346.0,32.5,32.3,92.0,98.0,99.9,99.9,-16.0
1166,3468.0,3466.0,29.6,30.0,87.0,96.0,99.9,99.9,2.0
1167,2909.0,2999.0,37.8,36.8,193.0,153.0,100.0,100.0,-90.0
1168,3328.0,3369.0,32.5,31.8,177.0,143.0,100.0,100.0,-41.0
1169,2852.0,2866.0,38.3,38.2,155.0,140.0,100.0,100.0,-14.0
1170,3471.0,3446.0,29.5,30.4,98.0,119.0,100.0,100.0,25.0
1171,2402.0,2544.0,42.2,41.1,191.0,152.0,100.0,100.0,-142.0
1172,3086.0,3159.0,35.9,35.1,193.0,153.0,100.0,100.0,-73.0
1173,2847.0,2938.0,38.3,37.3,193.0,153.0,100.0,100.0,-91.0
1174,686.0,612.0,57.2,58.5,171.0,193.0,99.94,99.94,74.0
1175,2058.0,1784.0,44.7,46.4,197.0,240.0,100.0,100.0,274.0
1176,1603.0,1612.0,47.5,47.5,158.0,148.0,99.82,99.82,-9.0
1177,2425.0,2227.0,42.0,43.5,197.0,240.0,100.0,100.0,198.0
1178,2743.0,2732.0,39.3,39.4,116.0,115.0,99.84,99.84,11.0
1179,3070.0,3019.0,36.0,36.6,105.0,119.0,99.93,99.93,51.0
1180,1279.0,1283.0,50.4,50.2,156.0,141.0,99.8,99.8,-4.0
1181,2218.0,2103.0,43.5,44.4,159.0,178.0,99.83,99.83,115.0
1182,2091.0,2067.0,44.4,44.7,113.0,116.0,99.63,99.66,24.0
1183,2643.0,2655.0,40.2,40.1,31.0,29.0,99.5,99.5,-12.0
1184,2791.0,2793.0,38.9,38.9,68.0,64.0,99.5,99.5,-2.0
1185,2655.0,2481.0,40.1,41.5,197.0,240.0,100.0,100.0,174.0
1186,2629.0,2522.0,40.3,41.2,196.0,221.0,100.0,100.0,107.0
1187,2506.0,2327.0,41.4,42.8,196.0,238.0,99.99,99.99,179.0
1188,3355.0,3350.0,32.1,32.2,56.0,63.0,99.87,99.86,5.0
1189,3027.0,2982.0,36.6,37.0,92.0,101.0,99.92,99.92,45.0
1190,3667.0,3678.0,20.7,20.7,56.0,63.0,99.87,99.86,-11.0
1191,3033.0,2989.0,36.4,36.9,87.0,96.0,99.9,99.9,44.0
1192,3133.0,3068.0,35.4,36.1,64.0,83.0,99.99,99.99,65.0
1193,3100.0,3018.0,35.8,36.6,69.0,90.0,100.0,100.0,82.0
1194,3410.0,3417.0,31.1,30.9,33.0,38.0,99.8,99.8,-7.0
1195,2326.0,2432.0,42.7,42.0,100.0,103.0,99.9,99.9,-106.0
1196,1302.0,1353.0,50.2,49.5,100.0,103.0,99.9,99.9,-51.0
1197,1951.0,2068.0,45.4,44.7,100.0,103.0,99.9,99.9,-117.0
1198,1581.0,1626.0,47.8,47.4,137.0,123.0,99.96,99.94,-45.0
1199,1300.0,1329.0,50.2,49.8,103.0,107.0,99.91,99.91,-29.0
1200,1331.0,1391.0,49.9,49.2,100.0,103.0,99.9,99.9,-60.0
1201,2910.0,2922.0,37.7,37.5,93.0,99.0,99.9,99.9,-12.0
1202,3244.0,3256.0,33.7,33.7,37.0,43.0,99.82,99.82,-12.0
1203,3024.0,2987.0,36.6,36.9,78.0,86.0,99.89,99.89,37.0
1204,2720.0,2708.0,39.5,39.7,61.0,66.0,99.85,99.84,12.0
1205,2782.0,2728.0,39.0,39.5,87.0,96.0,99.9,99.9,54.0
1206,2960.0,2933.0,37.2,37.4,74.0,71.0,99.88,99.88,27.0
1207,3507.0,3518.0,28.3,28.0,33.0,38.0,99.8,99.8,-11.0
1208,2821.0,2809.0,38.6,38.8,67.0,66.0,99.87,99.87,12.0
1209,1413.0,1096.0,49.1,51.9,324.0,386.0,100.0,100.0,317.0
1210,2527.0,2458.0,41.2,41.7,73.0,90.0,100.0,100.0,69.0
1211,1406.0,1202.0,49.1,51.0,328.0,376.0,100.0,100.0,204.0
1212,1000.0,1337.0,53.0,49.7,360.0,298.0,100.0,100.0,-337.0
1213,786.0,766.0,55.5,55.8,353.0,359.0,100.0,100.0,20.0
1214,2825.0,2778.0,38.5,39.0,83.0,101.0,100.0,100.0,47.0
1215,2059.0,1661.0,44.7,47.1,324.0,386.0,100.0,100.0,398.0
1216,821.0,496.0,55.1,60.7,236.0,324.0,100.0,100.0,325.0
1217,1884.0,1492.0,45.8,48.4,126.0,173.0,100.0,100.0,392.0
1218,751.0,463.0,56.0,61.4,246.0,332.0,100.0,100.0,288.0
1219,829.0,568.0,55.0,59.2,254.0,327.0,100.0,100.0,261.0
1220,2384.0,2253.0,42.3,43.3,51.0,71.0,100.0,100.0,131.0
1221,2784.0,2763.0,39.0,39.2,20.0,28.0,100.0,100.0,21.0
1222,655.0,492.0,57.7,60.7,258.0,304.0,100.0,100.0,163.0
1223,1498.0,2013.0,48.4,45.0,316.0,269.0,100.0,100.0,-515.0
1224,1364.0,1716.0,49.5,46.7,315.0,262.0,100.0,100.0,-352.0
1225,1326.0,1494.0,49.9,48.4,258.0,229.0,100.0,100.0,-168.0
1226,2259.0,2325.0,43.2,42.8,232.0,211.0,100.0,100.0,-66.0
1227,1225.0,1656.0,51.0,47.2,322.0,273.0,100.0,100.0,-431.0
1228,1482.0,1608.0,48.6,47.6,323.0,324.0,100.0,100.0,-126.0
1229,1102.0,1521.0,52.0,48.2,321.0,273.0,100.0,100.0,-419.0
1230,838.0,600.0,54.9,58.7,310.0,384.0,100.0,100.0,238.0
1231,1182.0,912.0,51.3,53.9,267.0,325.0,99.99,99.99,270.0
1232,1805.0,1684.0,46.2,47.0,222.0,242.0,99.99,99.98,121.0
1233,2339.0,2434.0,42.7,42.0,139.0,146.0,99.94,99.94,-95.0
1234,869.0,1628.0,54.6,47.4,389.0,229.0,100.0,100.0,-759.0
1235,800.0,1085.0,55.4,52.1,358.0,290.0,100.0,100.0,-285.0
1236,1228.0,1315.0,50.9,49.9,290.0,264.0,100.0,100.0,-87.0
1237,3314.0,3366.0,32.8,32.0,122.0,92.0,100.0,100.0,-52.0
1238,3561.0,3571.0,25.4,25.2,4.0,4.0,100.0,100.0,-10.0
1239,1031.0,1497.0,52.7,48.4,409.0,305.0,100.0,100.0,-466.0
1240,2703.0,2823.0,39.6,38.6,109.0,84.0,100.0,100.0,-120.0
1241,2599.0,2389.0,40.6,42.4,113.0,122.0,100.0,100.0,210.0
1242,3598.0,3609.0,23.4,23.3,4.0,4.0,100.0,100.0,-11.0
1243,695.0,980.0,57.0,53.2,402.0,312.0,100.0,100.0,-285.0
1244,2319.0,2314.0,42.8,42.9,11.0,16.0,100.0,100.0,5.0
1245,2340.0,2337.0,42.7,42.8,11.0,16.0,100.0,100.0,3.0
1246,2615.0,2605.0,40.5,40.6,11.0,16.0,100.0,100.0,10.0
1247,1863.0,1842.0,45.9,46.0,11.0,16.0,100.0,100.0,21.0
1248,3503.0,3515.0,28.4,28.2,4.0,4.0,100.0,100.0,-12.0
1249,3287.0,3295.0,33.1,33.0,7.0,9.0,100.0,100.0,-8.0
1250,2354.0,2373.0,42.6,42.5,8.0,11.0,100.0,100.0,-19.0
1251,1089.0,1267.0,52.1,50.4,350.0,312.0,100.0,100.0,-178.0
1252,940.0,1282.0,53.7,50.2,397.0,317.0,100.0,100.0,-342.0
1253,850.0,910.0,54.7,53.9,314.0,307.0,100.0,100.0,-60.0
1254,1212.0,1332.0,51.1,49.8,330.0,319.0,100.0,100.0,-120.0
1255,1325.0,1484.0,49.9,48.4,348.0,313.0,100.0,100.0,-159.0
1256,1035.0,1500.0,52.7,48.4,409.0,305.0,100.0,100.0,-465.0
1257,1270.0,1245.0,50.6,50.7,312.0,317.0,100.0,100.0,25.0
1258,2045.0,2035.0,44.8,44.9,11.0,16.0,100.0,100.0,10.0
1259,1837.0,1822.0,46.0,46.2,11.0,16.0,100.0,100.0,15.0
1260,2869.0,2944.0,38.1,37.3,67.0,65.0,100.0,100.0,-75.0
1261,2267.0,2265.0,43.2,43.3,11.0,16.0,100.0,100.0,2.0
1262,1777.0,1751.0,46.4,46.5,11.0,16.0,100.0,100.0,26.0
1263,1855.0,1837.0,45.9,46.1,11.0,16.0,100.0,100.0,18.0
1264,1824.0,1812.0,46.1,46.2,11.0,16.0,100.0,100.0,12.0
1265,1703.0,1685.0,46.8,46.9,11.0,16.0,100.0,100.0,18.0
1266,2427.0,2423.0,42.0,42.1,11.0,16.0,100.0,100.0,4.0
1267,2105.0,2095.0,44.3,44.4,11.0,16.0,100.0,100.0,10.0
1268,2387.0,2388.0,42.4,42.5,11.0,16.0,100.0,100.0,-1.0
1269,1630.0,1616.0,47.3,47.5,11.0,16.0,100.0,100.0,14.0
1270,1955.0,1924.0,45.4,45.5,11.0,16.0,100.0,100.0,31.0
1271,2039.0,2028.0,44.8,44.9,11.0,16.0,100.0,100.0,11.0
1272,2307.0,2707.0,42.9,39.7,325.0,291.0,100.0,100.0,-400.0
1273,1096.0,1534.0,52.0,48.1,377.0,335.0,100.0,100.0,-438.0
1274,3450.0,3497.0,30.2,28.9,112.0,107.0,100.0,100.0,-47.0
1275,3382.0,3447.0,31.6,30.4,101.0,98.0,100.0,100.0,-65.0
1276,3550.0,3568.0,25.8,25.5,28.0,31.0,100.0,100.0,-18.0
1277,2024.0,2371.0,44.9,42.5,208.0,188.0,100.0,100.0,-347.0
1278,1753.0,2036.0,46.5,44.9,302.0,295.0,100.0,100.0,-283.0
1279,2900.0,2909.0,37.8,37.7,22.0,26.0,100.0,100.0,-9.0
1280,2296.0,2294.0,42.9,43.0,11.0,16.0,100.0,100.0,2.0
1281,3176.0,3261.0,34.8,33.6,100.0,97.0,100.0,100.0,-85.0
1282,2931.0,2945.0,37.4,37.3,18.0,22.0,100.0,100.0,-14.0
1283,2887.0,2957.0,37.9,37.2,59.0,57.0,100.0,100.0,-70.0
1284,2206.0,2205.0,43.6,43.7,11.0,16.0,100.0,100.0,1.0
1285,2037.0,2393.0,44.8,42.4,219.0,199.0,100.0,100.0,-356.0
1286,2160.0,2145.0,43.9,44.0,11.0,16.0,100.0,100.0,15.0
1287,1947.0,1919.0,45.4,45.5,11.0,16.0,100.0,100.0,28.0
1288,2078.0,2073.0,44.5,44.6,11.0,16.0,100.0,100.0,5.0
1289,1674.0,1665.0,47.0,47.1,11.0,16.0,100.0,100.0,9.0
1290,1889.0,1865.0,45.7,45.9,11.0,16.0,100.0,100.0,24.0
1291,2015.0,1983.0,45.1,45.2,11.0,16.0,100.0,100.0,32.0
1292,2017.0,1988.0,45.0,45.1,11.0,16.0,100.0,100.0,29.0
1293,1710.0,1689.0,46.8,46.9,11.0,16.0,100.0,100.0,21.0
1294,2804.0,2808.0,38.7,38.8,10.0,15.0,100.0,100.0,-4.0
1295,1877.0,1856.0,45.8,45.9,11.0,16.0,100.0,100.0,21.0
1296,1890.0,1866.0,45.7,45.9,11.0,16.0,100.0,100.0,24.0
1297,1738.0,1704.0,46.7,46.8,11.0,16.0,100.0,100.0,34.0
1298,2071.0,2089.0,44.6,44.5,5.0,8.0,100.0,100.0,-18.0
1299,1688.0,1679.0,46.9,47.0,11.0,16.0,100.0,100.0,9.0
1300,2214.0,2210.0,43.5,43.6,11.0,16.0,100.0,100.0,4.0
1301,1798.0,1770.0,46.3,46.4,11.0,16.0,100.0,100.0,28.0
1302,2484.0,2474.0,41.5,41.6,11.0,16.0,100.0,100.0,10.0
1303,2272.0,2267.0,43.2,43.3,11.0,16.0,100.0,100.0,5.0
1304,2220.0,2221.0,43.5,43.6,11.0,16.0,100.0,100.0,-1.0
1305,2065.0,2058.0,44.6,44.7,11.0,16.0,100.0,100.0,7.0
1306,2243.0,2242.0,43.3,43.4,11.0,16.0,100.0,100.0,1.0
1307,2762.0,2665.0,39.2,40.0,171.0,172.0,99.88,99.88,97.0
1308,3078.0,3096.0,36.0,35.8,162.0,167.0,99.9,99.9,-18.0
1309,1389.0,1517.0,49.3,48.2,198.0,187.0,99.83,99.82,-128.0
1310,2426.0,2667.0,42.0,40.0,159.0,174.0,99.9,99.9,-241.0
1311,1690.0,1645.0,46.9,47.3,320.0,334.0,99.71,99.71,45.0
1312,2552.0,2455.0,41.0,41.8,209.0,217.0,99.86,99.86,97.0
1313,2211.0,2158.0,43.5,44.0,219.0,219.0,99.8,99.8,53.0
1314,2493.0,2564.0,41.4,40.9,152.0,163.0,99.9,99.9,-71.0
1315,2536.0,2637.0,41.1,40.3,142.0,149.0,99.9,99.9,-101.0
1316,2407.0,2600.0,42.2,40.6,157.0,171.0,99.9,99.9,-193.0
1317,2424.0,2489.0,42.0,41.5,152.0,163.0,99.9,99.9,-65.0
1318,2618.0,2598.0,40.5,40.6,158.0,163.0,99.9,99.9,20.0
1319,2685.0,2797.0,39.9,38.9,124.0,125.0,99.9,99.9,-112.0
1320,3135.0,3281.0,35.4,33.2,159.0,174.0,99.9,99.9,-146.0
1321,1238.0,1227.0,50.9,50.8,342.0,335.0,99.87,99.85,11.0
1322,845.0,1168.0,54.8,51.4,332.0,249.0,99.7,99.7,-323.0
1323,1110.0,1047.0,51.9,52.6,343.0,352.0,99.9,99.9,63.0
1324,1162.0,1169.0,51.5,51.4,344.0,337.0,99.86,99.84,-7.0
1325,799.0,804.0,55.4,55.2,331.0,324.0,99.82,99.81,-5.0
1326,504.0,714.0,60.5,56.6,332.0,249.0,99.7,99.7,-210.0
1327,1205.0,1119.0,51.1,51.8,340.0,348.0,99.89,99.88,86.0
1328,2110.0,2223.0,44.3,43.6,219.0,250.0,99.83,99.82,-113.0
1329,2850.0,3073.0,38.3,36.1,159.0,174.0,99.9,99.9,-223.0
1330,736.0,754.0,56.3,56.0,649.0,792.0,99.7,99.7,-18.0
1331,2445.0,2574.0,41.8,40.8,182.0,206.0,99.84,99.83,-129.0
1332,1888.0,2181.0,45.7,43.8,188.0,187.0,99.84,99.83,-293.0
1333,2911.0,3113.0,37.7,35.5,159.0,174.0,99.9,99.9,-202.0
1334,949.0,1041.0,53.6,52.6,524.0,578.0,99.7,99.7,-92.0
1335,841.0,712.0,54.8,56.6,337.0,373.0,99.9,99.9,129.0
1336,1308.0,1110.0,50.2,51.8,307.0,339.0,99.91,99.91,198.0
1337,1262.0,1147.0,50.6,51.6,332.0,358.0,99.8,99.81,115.0
1338,2057.0,1763.0,44.7,46.5,324.0,366.0,99.9,99.9,294.0
1339,911.0,835.0,54.1,54.9,357.0,378.0,99.9,99.9,76.0
1340,1007.0,951.0,53.0,53.5,345.0,362.0,99.91,99.91,56.0
1341,1025.0,938.0,52.8,53.6,360.0,383.0,99.9,99.9,87.0
1342,1664.0,1790.0,47.1,46.3,179.0,164.0,99.97,99.97,-126.0
1343,3083.0,3167.0,36.0,34.9,116.0,109.0,99.92,99.91,-84.0
1344,2974.0,2921.0,37.0,37.5,155.0,154.0,99.9,99.9,53.0
1345,2565.0,2698.0,40.9,39.8,110.0,105.0,99.9,99.9,-133.0
1346,1713.0,1804.0,46.8,46.3,232.0,211.0,100.0,100.0,-91.0
1347,1952.0,2024.0,45.4,45.0,232.0,211.0,100.0,100.0,-72.0
1348,1496.0,1324.0,48.4,49.9,301.0,330.0,99.92,99.92,172.0
1349,633.0,598.0,58.1,58.7,330.0,345.0,99.7,99.7,35.0
1350,982.0,918.0,53.3,53.8,330.0,345.0,99.7,99.7,64.0
1351,717.0,733.0,56.6,56.2,304.0,298.0,99.7,99.7,-16.0
1352,725.0,722.0,56.5,56.4,330.0,332.0,99.7,99.7,3.0
1353,582.0,578.0,59.0,59.1,335.0,340.0,99.85,99.86,4.0
1354,523.0,491.0,60.2,60.7,341.0,358.0,99.77,99.79,32.0
1355,689.0,702.0,57.1,56.8,268.0,263.0,99.7,99.7,-13.0
1357,3202.0,3214.0,34.5,34.3,7.0,7.0,100.0,100.0,-12.0
1359,3430.0,3437.0,30.7,30.6,9.0,9.0,100.0,100.0,-7.0
1360,3368.0,3374.0,31.9,31.7,7.0,8.0,100.0,100.0,-6.0
1361,3500.0,3512.0,28.5,28.3,4.0,5.0,100.0,100.0,-12.0
1363,3518.0,3531.0,27.7,27.5,1.0,2.0,100.0,100.0,-13.0
1364,3733.0,3744.0,11.9,11.7,3.0,3.0,100.0,100.0,-11.0
1365,3371.0,3379.0,31.8,31.6,6.0,7.0,100.0,100.0,-8.0
1366,2747.0,2771.0,39.3,39.1,9.0,9.0,100.0,100.0,-24.0
1367,3063.0,3085.0,36.1,35.9,5.0,5.0,100.0,100.0,-22.0
1368,3625.0,3636.0,21.6,21.5,5.0,6.0,99.99,99.97,-11.0
1369,2855.0,2876.0,38.2,38.0,4.0,4.0,100.0,100.0,-21.0
1370,3405.0,3415.0,31.2,30.9,2.0,2.0,100.0,100.0,-10.0
1371,3494.0,3505.0,28.7,28.5,2.0,2.0,100.0,100.0,-11.0
1372,3295.0,3286.0,33.0,33.2,4.0,11.0,100.0,100.0,9.0
1373,2662.0,2548.0,40.1,41.1,9.0,26.0,100.0,100.0,114.0
1374,2189.0,1964.0,43.7,45.3,11.0,34.0,100.0,100.0,225.0
1375,2208.0,1963.0,43.5,45.3,12.0,37.0,100.0,100.0,245.0
1376,3562.0,3577.0,25.3,25.1,3.0,3.0,100.0,100.0,-15.0
1381,2594.0,2629.0,40.6,40.4,1.0,1.0,99.9,99.9,-35.0
1382,2758.0,2779.0,39.2,39.0,4.0,5.0,99.9,99.9,-21.0
1384,3283.0,3293.0,33.2,33.0,8.0,10.0,99.91,99.91,-10.0
1385,2778.0,2801.0,39.0,38.8,3.0,4.0,99.9,99.9,-23.0
1386,3474.0,3484.0,29.4,29.3,8.0,10.0,99.91,99.91,-10.0
1388,2320.0,2354.0,42.8,42.6,8.0,10.0,99.9,99.9,-34.0
1392,2284.0,2322.0,43.0,42.8,3.0,3.0,99.92,99.91,-38.0
1393,3437.0,3452.0,30.5,30.3,3.0,4.0,99.99,99.99,-15.0
1394,2600.0,2624.0,40.6,40.4,5.0,6.0,99.9,99.9,-24.0
1395,3406.0,3413.0,31.2,31.0,4.0,4.0,100.0,100.0,-7.0
1396,2950.0,2961.0,37.2,37.1,9.0,11.0,99.9,99.9,-11.0
1397,2687.0,2711.0,39.8,39.7,6.0,7.0,99.91,99.91,-24.0
1398,3508.0,3519.0,28.2,28.0,1.0,1.0,100.0,100.0,-11.0
1400,76.0,162.0,78.3,71.1,401.0,294.0,99.08,99.07,-86.0
1401,191.0,260.0,69.8,67.2,309.0,254.0,98.95,98.84,-69.0
1402,918.0,782.0,54.0,55.5,40.0,52.0,98.23,98.11,136.0
1403,421.0,290.0,62.2,66.3,98.0,143.0,97.99,97.95,131.0
1404,230.0,285.0,68.3,66.5,279.0,256.0,99.07,99.07,-55.0
1405,66.0,52.0,79.8,80.1,559.0,461.0,99.1,99.1,14.0
1407,158.0,181.0,71.1,70.2,204.0,200.0,97.9,97.9,-23.0
1408,163.0,220.0,70.7,68.5,185.0,166.0,97.9,97.9,-57.0
1409,60.0,38.0,80.5,82.6,238.0,261.0,98.06,98.04,22.0
1410,25.0,23.0,87.0,87.2,331.0,337.0,97.94,97.94,2.0
1411,280.0,255.0,66.5,67.2,182.0,190.0,98.1,98.04,25.0
1412,193.0,242.0,69.7,67.9,202.0,187.0,97.9,97.9,-49.0
1413,576.0,401.0,59.1,62.9,92.0,140.0,97.9,97.9,175.0
1414,118.0,104.0,74.0,74.5,228.0,238.0,98.1,98.1,14.0
1415,16.0,16.0,89.7,90.5,409.0,420.0,97.82,97.82,0.0
1416,32.0,35.0,85.6,83.4,413.0,376.0,98.1,98.1,-3.0
1417,401.0,306.0,62.8,65.8,90.0,125.0,97.95,97.94,95.0
1418,106.0,79.0,74.7,77.1,216.0,245.0,98.06,98.05,27.0
1419,362.0,349.0,64.1,64.5,214.0,211.0,99.03,99.03,13.0
1420,109.0,120.0,74.6,73.4,390.0,371.0,99.1,99.1,-11.0
1421,1503.0,1436.0,48.4,48.8,76.0,85.0,98.8,98.8,67.0
1422,62.0,53.0,80.4,80.0,576.0,529.0,99.1,99.1,9.0
1423,733.0,682.0,56.3,57.1,92.0,103.0,98.82,98.82,51.0
1424,155.0,175.0,71.4,70.4,367.0,348.0,99.1,99.1,-20.0
1425,1058.0,984.0,52.4,53.1,87.0,98.0,98.8,98.8,74.0
1426,847.0,644.0,54.7,57.6,272.0,321.0,99.1,99.1,203.0
1427,1595.0,1335.0,47.7,49.7,149.0,175.0,98.93,98.76,260.0
1428,112.0,249.0,74.5,67.5,449.0,336.0,99.1,99.1,-137.0
1429,419.0,374.0,62.2,63.9,252.0,283.0,98.76,98.73,45.0
1430,647.0,479.0,57.8,61.0,275.0,324.0,99.1,99.1,168.0
1431,3066.0,2912.0,36.1,37.6,158.0,186.0,98.95,98.8,154.0
1432,77.0,69.0,78.3,78.0,643.0,591.0,99.1,99.1,8.0
1433,1591.0,1621.0,47.7,47.4,1.0,1.0,98.8,98.8,-30.0
1434,1834.0,1857.0,46.1,45.9,17.0,19.0,98.8,98.8,-23.0
1435,896.0,869.0,54.2,54.4,44.0,49.0,98.8,98.8,27.0
1436,871.0,836.0,54.5,54.8,50.0,57.0,98.8,98.8,35.0
1437,273.0,282.0,66.7,66.5,105.0,109.0,97.8,97.8,-9.0
1438,611.0,616.0,58.5,58.3,104.0,109.0,97.8,97.8,-5.0
1439,111.0,117.0,74.5,73.6,173.0,157.0,97.4,97.29,-6.0
1440,388.0,388.0,63.2,63.3,79.0,88.0,97.71,97.72,0.0
1441,410.0,430.0,62.5,62.1,93.0,93.0,97.8,97.8,-20.0
1442,600.0,608.0,58.8,58.6,104.0,109.0,97.8,97.8,-8.0
1443,236.0,317.0,68.1,65.5,151.0,127.0,97.9,97.89,-81.0
1444,426.0,429.0,62.1,62.2,78.0,87.0,97.7,97.72,-3.0
1445,412.0,415.0,62.5,62.6,84.0,92.0,97.73,97.74,-3.0
1446,422.0,425.0,62.2,62.3,90.0,99.0,97.6,97.6,-3.0
1447,84.0,85.0,77.0,76.6,218.0,219.0,97.6,97.6,-1.0
1448,361.0,370.0,64.1,64.0,104.0,109.0,97.8,97.8,-9.0
1449,375.0,386.0,63.5,63.4,104.0,109.0,97.8,97.8,-11.0
1450,451.0,448.0,61.5,61.6,77.0,86.0,97.7,97.71,3.0
1451,52.0,46.0,81.6,81.0,219.0,211.0,96.9,96.9,6.0
1452,69.0,60.0,79.6,78.8,221.0,211.0,96.9,96.9,9.0
