h3,pop,pct65,income,ac_est,ac_src
8829a18ae7fffff,1428.0,12.83,155706.85910753105,99.16,measured
8829a18ae9fffff,1357.0,23.5,232903.29115289025,99.96,measured
8829a18aebfffff,967.0,31.09,167160.89745743354,99.46,measured
8829a18aedfffff,743.0,24.89,217624.60077787424,99.91,measured
8829a18b01fffff,794.0,14.8,203323.19473174133,98.31,measured
8829a18b03fffff,607.0,21.39,210223.60113450102,97.73,measured
8829a18b05fffff,1614.0,18.67,196045.50154093528,99.09,measured
8829a18b07fffff,2203.0,18.93,155846.5972972221,98.28,measured
8829a18b09fffff,586.0,19.77,226613.57211443022,96.99,measured
8829a18b0bfffff,390.0,23.01,210231.88346245466,97.34,measured
8829a18b0dfffff,861.0,16.05,237123.02062531898,97.34,measured
8829a18b11fffff,1206.0,17.5,173154.66419095415,98.99,measured
8829a18b13fffff,3671.0,11.59,113636.78349779279,97.46,measured
8829a18b15fffff,1832.0,15.31,208564.61779225283,98.87,measured
8829a18b17fffff,4006.0,19.86,128531.16820104183,98.23,measured
8829a18b19fffff,577.0,23.72,249996.88084304167,99.2,measured
8829a18b1bfffff,1234.0,24.6,228837.5634272283,99.32,measured
8829a18b1dfffff,432.0,22.8,221267.1842847997,98.07,measured
8829a18b21fffff,5119.0,6.24,90662.63012608545,95.65,measured
8829a18b23fffff,2545.0,8.09,95062.24640316969,95.4,measured
8829a18b25fffff,1598.0,16.4,105864.51552746235,95.22,measured
8829a18b27fffff,4263.0,8.3,96488.06454795114,94.76,measured
8829a18b29fffff,1282.0,26.78,184432.36656727383,98.45,measured
8829a18b2bfffff,2943.0,13.56,116623.28932605608,96.49,measured
8829a18b2dfffff,1288.0,7.68,133593.9522371281,96.87,measured
8829a18b31fffff,3889.0,12.33,98874.36265952297,96.44,measured
8829a18b33fffff,3501.0,18.06,115413.95041021622,96.37,measured
8829a18b35fffff,3084.0,12.61,87674.54035608227,96.2,measured
8829a18b37fffff,2794.0,12.65,103100.47226666896,97.16,measured
8829a18b39fffff,3125.0,15.87,145365.99518826322,97.75,measured
8829a18b3bfffff,3229.0,12.81,179675.09270221164,98.47,measured
8829a18b3dfffff,3122.0,21.12,103158.26148306376,96.98,measured
8829a18b41fffff,929.0,20.91,193755.51836573042,93.45,measured
8829a18b43fffff,513.0,26.39,218127.05536671643,93.97,measured
8829a18b45fffff,1000.0,24.04,210741.99998447532,91.03,measured
8829a18b47fffff,724.0,24.92,219603.2534933771,94.42,measured
8829a18b49fffff,756.0,23.59,231586.26905471578,93.55,measured
8829a18b4bfffff,455.0,25.34,207062.4116203914,93.26,measured
8829a18b4dfffff,886.0,20.9,230761.42474534028,92.3,measured
8829a18b51fffff,208.0,31.2,215588.98188986623,95.43,measured
8829a18b53fffff,527.0,23.13,248127.61671732657,96.68,measured
8829a18b55fffff,297.0,29.66,187186.74204133498,92.67,measured
8829a18b57fffff,336.0,26.7,236700.54465233447,97.77,measured
8829a18b59fffff,241.0,28.86,219783.58916731467,95.32,measured
8829a18b5bfffff,355.0,22.25,248620.05680209099,96.5,measured
8829a18b5dfffff,297.0,29.72,186765.0,92.6,measured
8829a18b61fffff,524.0,18.98,182020.368838486,93.9,measured
8829a18b63fffff,968.0,32.05,192589.22000891512,98.05,measured
8829a18b65fffff,724.0,14.31,151398.37203170554,93.97,measured
8829a18b67fffff,645.0,24.56,196782.05724095073,96.86,measured
8829a18b69fffff,754.0,17.19,207819.44287237618,92.35,measured
8829a18b6bfffff,632.0,25.16,223129.73915295803,94.75,measured
8829a18b6dfffff,906.0,16.86,139879.47640586898,90.96,measured
8829a18c01fffff,2149.0,16.11,141347.61413597033,99.34,measured
8829a18c03fffff,362.0,20.66,97371.99999999999,99.3,measured
8829a18c05fffff,2851.0,17.39,111671.6824696406,99.35,measured
8829a18c07fffff,1315.0,19.62,116154.68103843155,99.39,measured
8829a18c09fffff,1228.0,15.08,170614.55876604523,98.8,measured
8829a18c0bfffff,582.0,24.34,124483.6302713405,98.9,measured
8829a18c0dfffff,743.0,21.87,142763.99609276617,98.8,measured
8829a18c11fffff,19.0,20.66,97372.0,99.3,measured
8829a18c15fffff,362.0,20.66,97372.0,99.3,measured
8829a18c17fffff,113.0,20.43,98938.36050574278,99.16,measured
8829a18c1dfffff,341.0,22.65,109473.97959325406,99.1,measured
8829a18c21fffff,1296.0,29.87,127738.19246720133,99.7,measured
8829a18c23fffff,756.0,23.88,135208.44654636996,99.36,measured
8829a18c25fffff,792.0,30.04,168588.77010048408,99.7,measured
8829a18c27fffff,1447.0,20.65,170679.58049906918,99.7,measured
8829a18c29fffff,4275.0,11.76,98776.38594890907,98.95,measured
8829a18c2bfffff,2573.0,19.17,93459.26184058453,99.42,measured
8829a18c2dfffff,2497.0,18.36,117159.07164617437,99.23,measured
8829a18c31fffff,519.0,22.69,126894.26607338125,99.28,measured
8829a18c33fffff,28.0,15.3,133807.37034063874,96.13,measured
8829a18c35fffff,420.0,23.06,134459.08123009486,99.21,measured
8829a18c37fffff,25.0,14.58,138750.0,95.7,measured
8829a18c39fffff,362.0,20.66,97371.99999999999,99.3,measured
8829a18c3bfffff,328.0,20.67,98493.45036224253,99.27,measured
8829a18c3dfffff,565.0,22.62,117340.22944097697,99.31,measured
8829a18c41fffff,1394.0,19.67,143161.33453953944,99.4,measured
8829a18c43fffff,98.0,10.91,184276.0,98.89,measured
8829a18c45fffff,3418.0,17.55,69872.62840116961,98.87,measured
8829a18c47fffff,1140.0,16.41,147076.04623479652,98.96,measured
8829a18c49fffff,2431.0,15.87,128270.73454148772,99.39,measured
8829a18c4bfffff,1184.0,16.89,159850.3222178451,99.19,measured
8829a18c4dfffff,6063.0,14.82,68242.38834605708,98.4,measured
8829a18c51fffff,324.0,19.22,89803.79622614091,94.46,measured
8829a18c53fffff,6.0,19.41,89744.0,94.4,measured
8829a18c55fffff,213.0,24.71,125557.74222315449,98.61,measured
8829a18c57fffff,254.0,25.6,127463.0,98.8,measured
8829a18c59fffff,7.0,0.0,,100.0,measured
8829a18c5bfffff,466.0,19.27,97287.72518874699,94.7,measured
8829a18c5dfffff,7.0,0.0,,100.0,measured
8829a18c61fffff,583.0,18.51,79075.51251718939,99.52,measured
8829a18c63fffff,668.0,19.65,92869.8285920785,99.12,measured
8829a18c65fffff,566.0,22.52,96713.35570260724,99.4,measured
8829a18c67fffff,2029.0,11.82,103364.44003153159,98.74,measured
8829a18c69fffff,5650.0,9.03,64078.645845659026,98.85,measured
8829a18c6bfffff,837.0,27.76,99763.07792905964,98.74,measured
8829a18c6dfffff,968.0,14.44,77179.65821568991,99.6,measured
8829a18ca1fffff,25.0,14.58,138750.0,95.7,measured
8829a18ca3fffff,19.0,14.58,138750.0,95.7,measured
8829a18ca5fffff,25.0,14.58,138750.0,95.7,measured
8829a18ca7fffff,25.0,14.58,138750.0,95.7,measured
8829a18ca9fffff,10.0,14.58,138750.0,95.7,measured
8829a18cabfffff,2.0,14.58,138750.0,95.7,measured
8829a18cadfffff,25.0,14.58,138750.0,95.7,measured
8829a18cb5fffff,9.0,14.58,138750.0,95.7,measured
8829a18cb7fffff,1.0,14.58,138750.0,95.7,measured
8829a18ce1fffff,7.0,14.58,138750.0,95.7,measured
8829a18ce5fffff,25.0,14.58,138750.0,95.7,measured
8829a18ce7fffff,21.0,14.58,138750.0,95.7,measured
8829a18cedfffff,23.0,14.58,138750.0,95.7,measured
8829a18d01fffff,1363.0,28.26,186546.06163245885,99.85,measured
8829a18d03fffff,1812.0,24.17,164078.129452004,99.85,measured
8829a18d05fffff,1653.0,21.06,107193.0557982264,98.88,measured
8829a18d07fffff,1223.0,28.47,151125.1229271363,99.73,measured
8829a18d09fffff,1607.0,21.94,192922.14921395777,99.4,measured
8829a18d0bfffff,1099.0,29.97,152986.23843331338,99.9,measured
8829a18d0dfffff,2378.0,19.62,124815.7333989056,98.55,measured
8829a18d11fffff,1074.0,16.55,160210.7048864155,99.93,measured
8829a18d13fffff,1320.0,15.23,178404.22426040232,99.8,measured
8829a18d15fffff,1085.0,22.12,119895.39387874173,99.8,measured
8829a18d17fffff,1370.0,23.85,148138.89412146056,99.82,measured
8829a18d19fffff,702.0,21.58,228485.48284410426,99.7,measured
8829a18d1bfffff,1780.0,17.25,178568.64252608162,99.7,measured
8829a18d1dfffff,1294.0,21.79,176885.93900379856,99.83,measured
8829a18d21fffff,952.0,24.6,169886.48038876994,99.16,measured
8829a18d23fffff,757.0,25.96,195339.32607127173,99.11,measured
8829a18d25fffff,2066.0,17.7,149080.85765086458,99.33,measured
8829a18d27fffff,1223.0,21.97,171314.71801473285,99.26,measured
8829a18d29fffff,1848.0,22.41,115531.60071643736,98.16,measured
8829a18d2bfffff,974.0,22.38,117680.2698073398,99.44,measured
8829a18d2dfffff,2626.0,11.8,131677.70729005977,98.42,measured
8829a18d31fffff,1074.0,23.15,163515.91661264026,99.6,measured
8829a18d33fffff,1464.0,20.73,147622.26156045063,99.6,measured
8829a18d35fffff,804.0,25.21,189962.34846520668,99.21,measured
8829a18d37fffff,718.0,24.31,172988.85393864417,99.41,measured
8829a18d39fffff,1453.0,26.47,151017.1543204138,99.61,measured
8829a18d3bfffff,1272.0,23.1,170473.21886522727,99.71,measured
8829a18d3dfffff,1002.0,28.15,146266.2301390068,99.6,measured
8829a18d41fffff,3920.0,11.95,90235.2658628794,97.65,measured
8829a18d43fffff,1595.0,22.04,147429.00466921105,98.74,measured
8829a18d45fffff,1713.0,12.44,76466.0,98.89,measured
8829a18d47fffff,2601.0,17.49,102468.50767179276,98.12,measured
8829a18d49fffff,2820.0,11.38,75372.6214284828,98.17,measured
8829a18d4bfffff,2788.0,15.85,111846.36226827628,98.38,measured
8829a18d4dfffff,2373.0,8.55,74157.37534931408,98.55,measured
8829a18d51fffff,1618.0,22.31,135356.04178108214,99.67,measured
8829a18d53fffff,938.0,24.51,174122.95886856486,99.7,measured
8829a18d55fffff,1099.0,24.15,203738.08025853682,99.9,measured
8829a18d57fffff,787.0,22.24,209924.50676535192,99.74,measured
8829a18d59fffff,1714.0,19.93,113449.63780174329,99.48,measured
8829a18d5bfffff,2036.0,21.16,119864.98595804138,99.61,measured
8829a18d5dfffff,1652.0,22.85,127979.87005821432,99.72,measured
8829a18d61fffff,2030.0,17.44,154763.51664560795,98.1,measured
8829a18d63fffff,3646.0,12.77,81184.38020667945,97.57,measured
8829a18d65fffff,2079.0,16.68,129128.6692399682,98.45,measured
8829a18d67fffff,2517.0,13.31,110313.47678635613,98.53,measured
8829a18d69fffff,3986.0,8.11,102918.77466287778,97.63,measured
8829a18d6bfffff,3523.0,7.82,71519.93693274901,98.39,measured
8829a18d6dfffff,1145.0,25.76,162877.3797564406,98.65,measured
8829a18d81fffff,25.0,14.58,138750.0,95.7,measured
8829a18d83fffff,25.0,14.58,138750.0,95.7,measured
8829a18d85fffff,25.0,14.58,138750.0,95.7,measured
8829a18d87fffff,25.0,14.58,138750.0,95.7,measured
8829a18d89fffff,78.0,12.85,179859.09242415335,98.51,measured
8829a18d8bfffff,25.0,14.58,138750.0,95.7,measured
8829a18d8dfffff,312.0,12.25,194193.62061302355,99.5,measured
8829a18d91fffff,25.0,14.58,138750.0,95.7,measured
8829a18d93fffff,25.0,14.58,138750.0,95.7,measured
8829a18d95fffff,25.0,14.58,138750.0,95.7,measured
8829a18d97fffff,25.0,14.58,138750.0,95.7,measured
8829a18d99fffff,25.0,14.58,138750.0,95.7,measured
8829a18d9bfffff,25.0,14.58,138750.0,95.7,measured
8829a18d9dfffff,25.0,14.58,138750.0,95.7,measured
8829a18da1fffff,34.0,8.79,161868.93477315726,98.14,measured
8829a18da3fffff,41.0,6.3,171780.21190213592,99.19,measured
8829a18da5fffff,38.0,7.16,168359.47534395178,98.83,measured
8829a18da7fffff,41.0,6.28,171875.0,99.2,measured
8829a18da9fffff,25.0,14.58,138750.0,95.7,measured
8829a18dabfffff,28.0,12.46,147222.30896950004,96.6,measured
8829a18dadfffff,25.0,14.58,138750.0,95.7,measured
8829a18db1fffff,41.0,6.32,171713.42802205708,99.18,measured
8829a18db3fffff,41.0,6.28,171875.0,99.2,measured
8829a18db5fffff,41.0,6.28,171875.0,99.2,measured
8829a18db9fffff,25.0,14.12,140595.07922217314,95.89,measured
8829a18dbbfffff,30.0,10.63,154521.02184507318,97.37,measured
8829a18dbdfffff,35.0,8.31,163747.52428252797,98.34,measured
8829a18dc1fffff,1203.0,9.91,213911.47008164544,99.69,measured
8829a18dc3fffff,42.0,13.54,163482.30336105035,97.39,measured
8829a18dc5fffff,832.0,12.08,197503.40339929677,99.7,measured
8829a18dc7fffff,790.0,12.13,197096.1639458564,99.69,measured
8829a18dc9fffff,1252.0,8.94,221149.62724375716,99.67,measured
8829a18dcbfffff,25.0,14.58,138750.0,95.7,measured
8829a18dcdfffff,1945.0,11.03,205479.9561024826,99.7,measured
8829a18dd1fffff,25.0,14.58,138750.0,95.7,measured
8829a18dd3fffff,25.0,14.58,138750.0,95.7,measured
8829a18dd5fffff,25.0,14.58,138750.0,95.7,measured
8829a18dd7fffff,25.0,14.58,138750.0,95.7,measured
8829a18dd9fffff,25.0,14.58,138750.0,95.7,measured
8829a18ddbfffff,25.0,14.58,138750.0,95.7,measured
8829a18dddfffff,25.0,14.58,138750.0,95.7,measured
8829a18de1fffff,466.0,22.51,138050.69503007949,99.53,measured
8829a18de3fffff,25.0,14.58,138750.0,95.7,measured
8829a18de5fffff,206.0,21.76,137637.11748374978,99.26,measured
8829a18de7fffff,25.0,14.58,138750.0,95.7,measured
8829a18de9fffff,1352.0,27.7,174592.95829435354,99.77,measured
8829a18debfffff,669.0,12.14,196752.8390463328,99.67,measured
8829a18dedfffff,1759.0,23.77,151540.57152120594,99.68,measured
8829a18e01fffff,2435.0,11.42,130587.12774723291,97.26,measured
8829a18e03fffff,2099.0,17.02,134206.42176145333,98.56,measured
8829a18e05fffff,1955.0,13.88,137121.20153908708,98.51,measured
8829a18e07fffff,2002.0,18.74,170523.75918174375,97.85,measured
8829a18e09fffff,1770.0,15.56,160841.1008650141,97.33,measured
8829a18e0bfffff,1842.0,15.86,124379.44040611981,96.39,measured
8829a18e0dfffff,1546.0,15.48,136740.95184209797,97.87,measured
8829a18e11fffff,766.0,28.0,135950.8913138218,98.87,measured
8829a18e13fffff,309.0,25.34,148268.37077963215,99.18,measured
8829a18e15fffff,1416.0,21.62,139699.75607448365,98.96,measured
8829a18e17fffff,757.0,27.46,130382.15850651398,99.4,measured
8829a18e19fffff,484.0,26.6,156573.56889843222,98.1,measured
8829a18e1dfffff,1128.0,21.57,134414.7078185458,97.56,measured
8829a18e21fffff,2470.0,20.42,123428.13728891387,99.19,measured
8829a18e23fffff,2682.0,20.22,140998.67470626818,99.49,measured
8829a18e25fffff,5670.0,8.05,56445.16075121354,97.97,measured
8829a18e27fffff,3421.0,20.4,66479.37267661182,98.29,measured
8829a18e29fffff,2932.0,19.73,113821.191370805,99.31,measured
8829a18e2bfffff,2034.0,21.77,154517.46648036694,98.7,measured
8829a18e2dfffff,5087.0,14.04,69394.67634482803,98.22,measured
8829a18e31fffff,1597.0,21.23,206533.47859576627,95.86,measured
8829a18e33fffff,370.0,20.6,172845.75028750364,97.44,measured
8829a18e35fffff,2112.0,21.3,145105.0655544812,98.46,measured
8829a18e37fffff,654.0,23.59,126240.5956197964,97.97,measured
8829a18e39fffff,2047.0,19.88,157022.27353260003,98.28,measured
8829a18e3bfffff,767.0,22.46,151795.58874172778,98.67,measured
8829a18e3dfffff,1924.0,30.4,175714.8552775248,96.68,measured
8829a18e41fffff,1271.0,27.07,134807.76959114973,98.07,measured
8829a18e43fffff,1279.0,22.35,170410.08704662602,99.01,measured
8829a18e45fffff,1563.0,18.35,167322.0740755331,98.44,measured
8829a18e47fffff,1145.0,18.63,179766.83004007142,99.0,measured
8829a18e49fffff,1265.0,23.42,140050.61615901592,98.11,measured
8829a18e4bfffff,1092.0,31.08,103644.43032370383,98.0,measured
8829a18e4dfffff,2271.0,14.02,178746.8580038211,98.18,measured
8829a18e51fffff,1362.0,23.53,180870.0145118905,98.83,measured
8829a18e53fffff,561.0,25.42,120047.78449757348,98.26,measured
8829a18e55fffff,1896.0,17.3,145914.83236395175,97.4,measured
8829a18e57fffff,1713.0,13.62,129374.52794438426,96.6,measured
8829a18e59fffff,348.0,19.7,221965.04836697492,99.36,measured
8829a18e5bfffff,338.0,22.97,192548.2886236418,98.97,measured
8829a18e5dfffff,1504.0,24.4,176863.69178108257,98.82,measured
8829a18e61fffff,5339.0,9.94,123895.93778131937,99.17,measured
8829a18e63fffff,1987.0,21.53,138240.8031028427,99.66,measured
8829a18e65fffff,2743.0,22.51,69777.80776058364,98.61,measured
8829a18e67fffff,2618.0,6.14,105142.10317989455,98.94,measured
8829a18e69fffff,1737.0,14.79,146548.01239923996,98.62,measured
8829a18e6bfffff,1630.0,20.27,154860.21988415046,99.28,measured
8829a18e6dfffff,4794.0,17.65,89681.91586075419,98.92,measured
8829a18ea9fffff,388.0,19.41,89744.0,94.4,measured
8829a18eadfffff,180.0,19.41,89744.0,94.4,measured
8829a18ee1fffff,273.0,19.47,191217.2852107247,98.05,measured
8829a18ee3fffff,190.0,19.34,154870.78443716458,96.68,measured
8829a18ee5fffff,230.0,19.21,192583.0,98.01,measured
8829a18ee7fffff,478.0,19.37,131229.55675271514,95.85,measured
8829a18ee9fffff,421.0,23.75,155166.4197029331,99.39,measured
8829a18eedfffff,398.0,22.75,163597.8530533964,99.07,measured
8829a18f01fffff,4602.0,14.03,108381.86090803855,98.13,measured
8829a18f03fffff,4113.0,14.35,77371.38244377737,97.64,measured
8829a18f05fffff,3465.0,16.92,76690.84063470815,97.73,measured
8829a18f07fffff,2628.0,13.82,82309.2105895164,97.69,measured
8829a18f09fffff,3123.0,14.05,91060.92332125956,99.02,measured
8829a18f0bfffff,5792.0,8.63,70099.83638075533,98.09,measured
8829a18f0dfffff,5177.0,18.08,86861.80082410508,98.38,measured
8829a18f11fffff,2788.0,17.57,103329.2282224174,98.73,measured
8829a18f13fffff,5831.0,9.04,90565.37440691888,98.73,measured
8829a18f15fffff,3652.0,17.99,53712.643960717294,98.15,measured
8829a18f17fffff,3295.0,11.4,88122.2727234908,98.71,measured
8829a18f19fffff,3231.0,11.34,91256.63390626179,98.55,measured
8829a18f1bfffff,2716.0,11.7,75724.25304689273,98.45,measured
8829a18f1dfffff,4854.0,15.57,77390.21106062061,97.72,measured
8829a18f21fffff,4511.0,9.67,75395.61447975891,97.19,measured
8829a18f23fffff,3113.0,8.65,94393.51702818443,97.89,measured
8829a18f25fffff,3864.0,10.1,92788.27548562597,97.39,measured
8829a18f27fffff,2905.0,11.65,70772.66645247296,97.42,measured
8829a18f29fffff,3657.0,11.89,65261.4847903304,97.61,measured
8829a18f2bfffff,1506.0,13.13,101931.24394233312,97.8,measured
8829a18f2dfffff,4174.0,15.85,91423.73490797865,97.37,measured
8829a18f31fffff,1920.0,15.66,141029.00820582607,99.46,measured
8829a18f33fffff,806.0,15.77,116515.90776620363,99.55,measured
8829a18f35fffff,2471.0,14.75,76548.42969310252,98.64,measured
8829a18f37fffff,1631.0,21.78,115386.10326794964,99.89,measured
8829a18f39fffff,3233.0,11.43,103864.65681940092,98.46,measured
8829a18f3bfffff,1929.0,14.92,107765.88779694804,99.19,measured
8829a18f3dfffff,1718.0,22.9,106341.48336319048,98.88,measured
8829a18f41fffff,1322.0,17.6,126643.91195727504,99.06,measured
8829a18f43fffff,1805.0,16.58,113839.7843776751,98.83,measured
8829a18f45fffff,2679.0,20.19,82482.84905378001,98.36,measured
8829a18f47fffff,2370.0,20.46,90575.605698649,99.17,measured
8829a18f49fffff,1017.0,18.91,150027.1003156836,99.34,measured
8829a18f4bfffff,829.0,17.45,135719.2767998484,99.63,measured
8829a18f4dfffff,1018.0,18.06,167568.39535716388,99.31,measured
8829a18f51fffff,6634.0,8.6,87584.6564448762,98.02,measured
8829a18f53fffff,4756.0,4.04,63786.44973000994,98.04,measured
8829a18f55fffff,2865.0,15.0,93936.5076906233,98.78,measured
8829a18f57fffff,4618.0,11.58,69407.30366916108,97.61,measured
8829a18f59fffff,3952.0,4.68,93463.97542464071,99.42,measured
8829a18f5bfffff,3999.0,3.72,81998.18921659452,99.17,measured
8829a18f5dfffff,1563.0,12.86,137058.4558292119,98.74,measured
8829a18f61fffff,3827.0,15.29,89543.55581960216,98.12,measured
8829a18f63fffff,3962.0,14.09,75907.12459979948,97.73,measured
8829a18f65fffff,4191.0,12.82,79493.27502516024,95.99,measured
8829a18f67fffff,3635.0,11.51,68468.67777345247,97.27,measured
8829a18f69fffff,3973.0,22.59,80341.3428702461,95.7,measured
8829a18f6bfffff,4804.0,22.85,77153.30101865591,97.4,measured
8829a18f6dfffff,3171.0,11.08,68088.94086538738,97.15,measured
8829a19083fffff,0.0,0.0,,65.01,income-model
8829a19087fffff,0.0,0.0,,65.01,income-model
8829a19095fffff,0.0,0.0,,65.01,income-model
8829a190a1fffff,0.0,0.0,,65.01,income-model
8829a190a3fffff,0.0,0.0,,65.01,income-model
8829a190a5fffff,0.0,0.0,,65.01,income-model
8829a190a7fffff,0.0,0.0,,65.01,income-model
8829a190abfffff,0.0,0.0,,65.01,income-model
8829a190b1fffff,0.0,0.0,,65.01,income-model
8829a190b3fffff,0.0,0.0,,65.01,income-model
8829a190b5fffff,0.0,0.0,,65.01,income-model
8829a190b7fffff,0.0,0.0,,65.01,income-model
8829a190b9fffff,0.0,0.0,,65.01,income-model
8829a190bbfffff,0.0,0.0,,65.01,income-model
8829a190bdfffff,0.0,0.0,,65.01,income-model
8829a19105fffff,0.0,0.0,,65.01,income-model
8829a19121fffff,0.0,0.0,,65.01,income-model
8829a19123fffff,0.0,0.0,,65.01,income-model
8829a19125fffff,0.0,0.0,,65.01,income-model
8829a19127fffff,0.0,0.0,,65.01,income-model
8829a19129fffff,0.0,0.0,,65.01,income-model
8829a1912bfffff,0.0,0.0,,65.01,income-model
8829a1912dfffff,0.0,0.0,,65.01,income-model
8829a19131fffff,0.0,0.0,,65.01,income-model
8829a19133fffff,0.0,0.0,,65.01,income-model
8829a19135fffff,0.0,0.0,,65.01,income-model
8829a19137fffff,0.0,0.0,,65.01,income-model
8829a1913dfffff,0.0,0.0,,65.01,income-model
8829a19161fffff,0.0,0.0,,65.01,income-model
8829a19163fffff,0.0,0.0,,65.01,income-model
8829a19165fffff,0.0,0.0,,65.01,income-model
8829a19167fffff,0.0,0.0,,65.01,income-model
8829a1916dfffff,0.0,0.0,,65.01,income-model
8829a19181fffff,0.0,0.0,,65.01,income-model
8829a19183fffff,0.0,0.0,,65.01,income-model
8829a19185fffff,0.0,0.0,,65.01,income-model
8829a19187fffff,0.0,0.0,,65.01,income-model
8829a1918bfffff,0.0,0.0,,65.01,income-model
8829a19191fffff,0.0,0.0,,65.01,income-model
8829a19193fffff,0.0,0.0,,65.01,income-model
8829a19195fffff,0.0,0.0,,65.01,income-model
8829a19197fffff,0.0,0.0,,65.01,income-model
8829a19199fffff,0.0,0.0,,65.01,income-model
8829a1919bfffff,0.0,0.0,,65.01,income-model
8829a1919dfffff,0.0,0.0,,65.01,income-model
8829a191a1fffff,0.0,0.0,,65.01,income-model
8829a191a3fffff,0.0,0.0,,65.01,income-model
8829a191a5fffff,0.0,0.0,,65.01,income-model
8829a191a7fffff,0.0,0.0,,65.01,income-model
8829a191a9fffff,0.0,0.0,,65.01,income-model
8829a191abfffff,0.0,0.0,,65.01,income-model
8829a191adfffff,0.0,0.0,,65.01,income-model
8829a191b1fffff,0.0,0.0,,65.01,income-model
8829a191b3fffff,0.0,0.0,,65.01,income-model
8829a191b5fffff,0.0,0.0,,65.01,income-model
8829a191b7fffff,0.0,0.0,,65.01,income-model
8829a191b9fffff,0.0,0.0,,65.01,income-model
8829a191bbfffff,0.0,0.0,,65.01,income-model
8829a191bdfffff,0.0,0.0,,65.01,income-model
8829a191d7fffff,0.0,0.0,,65.01,income-model
8829a191e5fffff,0.0,0.0,,65.01,income-model
8829a191e7fffff,0.0,0.0,,65.01,income-model
8829a19565fffff,0.0,0.0,,65.01,income-model
8829a19801fffff,2294.0,26.61,131964.00840406038,62.69,measured
8829a19803fffff,2340.0,17.66,96700.30720787356,63.27,measured
8829a19805fffff,3445.0,19.08,104337.01828124069,59.71,measured
8829a19807fffff,3718.0,17.14,124835.08504573755,62.75,measured
8829a19809fffff,2807.0,22.06,146086.00320234903,62.88,measured
8829a1980bfffff,1954.0,28.27,162322.30078496938,67.89,measured
8829a1980dfffff,4415.0,12.36,101477.98051929407,57.56,measured
8829a19811fffff,3578.0,17.17,93790.60992406042,64.46,measured
8829a19813fffff,2397.0,17.34,93128.77162942925,64.4,measured
8829a19815fffff,3430.0,12.67,129321.76710418281,66.18,measured
8829a19817fffff,2080.0,14.71,114360.32463053611,66.4,measured
8829a19819fffff,2223.0,16.33,145923.73295430437,65.14,measured
8829a1981bfffff,4686.0,24.44,72774.3772796057,59.75,measured
8829a1981dfffff,2201.0,20.51,131411.84618115905,67.8,measured
8829a19821fffff,7546.0,10.97,113377.1931719987,57.97,measured
8829a19823fffff,2168.0,17.89,195204.64026639998,66.28,measured
8829a19825fffff,7144.0,10.02,119114.76373922525,60.03,measured
8829a19827fffff,1902.0,20.22,191055.29409024664,79.57,measured
8829a19829fffff,6050.0,8.0,93515.20422878281,55.84,measured
8829a1982bfffff,6108.0,10.03,90797.9395376455,60.32,measured
8829a1982dfffff,8471.0,7.87,99681.18690168226,56.85,measured
8829a19831fffff,3126.0,15.01,118197.4595696847,71.93,measured
8829a19833fffff,5029.0,14.71,113608.08559193429,68.64,measured
8829a19835fffff,2093.0,23.11,150449.03916069982,75.75,measured
8829a19837fffff,4646.0,18.02,115384.9011713069,69.77,measured
8829a19839fffff,3389.0,14.55,126637.41107524073,65.39,measured
8829a1983bfffff,1781.0,29.19,112519.41400658066,67.6,measured
8829a1983dfffff,2965.0,13.56,107421.84688916332,62.76,measured
8829a19841fffff,4414.0,18.88,139747.30282902895,74.67,measured
8829a19843fffff,3073.0,11.92,106240.53912649617,62.32,measured
8829a19845fffff,3329.0,19.94,103384.62002719475,60.86,measured
8829a19847fffff,6401.0,12.61,109416.5545776092,59.23,measured
8829a19849fffff,2099.0,15.48,174333.40909241376,76.18,measured
8829a1984bfffff,5098.0,10.4,119100.75010393637,78.68,measured
8829a1984dfffff,2523.0,19.3,122081.78575716197,69.23,measured
8829a19851fffff,2497.0,11.44,180228.66865174085,65.15,measured
8829a19853fffff,3066.0,19.33,133505.06244617738,62.31,measured
8829a19855fffff,2753.0,12.52,142994.08534465235,65.48,measured
8829a19857fffff,1500.0,19.28,166725.7748107211,65.15,measured
8829a19859fffff,3473.0,17.37,123516.15251482332,61.91,measured
8829a1985bfffff,4348.0,15.3,116626.81945962447,59.12,measured
8829a1985dfffff,3404.0,13.2,124805.71472234311,66.34,measured
8829a19861fffff,3092.0,13.68,129853.15075381855,59.14,measured
8829a19863fffff,3913.0,11.87,129920.69521230529,59.83,measured
8829a19865fffff,2015.0,19.11,178470.03218665707,65.13,measured
8829a19867fffff,3860.0,15.07,109466.15242601404,61.02,measured
8829a19869fffff,5764.0,13.07,93632.27554619368,60.98,measured
8829a1986bfffff,5216.0,14.11,110970.67222277477,59.87,measured
8829a1986dfffff,4556.0,10.75,100239.99018324452,60.26,measured
8829a19881fffff,836.0,26.67,247378.68392256682,93.25,measured
8829a19883fffff,411.0,28.4,244275.69443313702,95.13,measured
8829a19885fffff,1389.0,26.46,206269.4621858169,89.26,measured
8829a19887fffff,1109.0,22.25,222433.57070214231,95.02,measured
8829a19889fffff,825.0,27.03,200677.59139035514,84.92,measured
8829a1988bfffff,459.0,38.37,193431.71027485575,87.62,measured
